EMB_1,EMB_2,EMB_3,EMB_4,EMB_5,EMB_6,EMB_7,EMB_8,EMB_9,EMB_10,EMB_11,EMB_12,EMB_13,EMB_14,EMB_15,EMB_16,EMB_17,EMB_18,EMB_19,EMB_20,EMB_21,EMB_22,EMB_23,EMB_24,EMB_25,EMB_26,EMB_27,EMB_28,EMB_29,EMB_30,EMB_31,EMB_32,EMB_33,EMB_34,EMB_35,EMB_36,EMB_37,EMB_38,EMB_39,EMB_40,EMB_41,EMB_42,EMB_43,EMB_44,EMB_45,EMB_46,EMB_47,EMB_48,EMB_49,EMB_50,EMB_51,EMB_52,EMB_53,EMB_54,EMB_55,EMB_56,EMB_57,EMB_58,EMB_59,EMB_60,EMB_61,EMB_62,EMB_63,EMB_64,EMB_65,EMB_66,EMB_67,EMB_68,EMB_69,EMB_70,EMB_71,EMB_72,EMB_73,EMB_74,EMB_75,EMB_76,EMB_77,EMB_78,EMB_79,EMB_80,EMB_81,EMB_82,EMB_83,EMB_84,EMB_85,EMB_86,EMB_87,EMB_88,EMB_89,EMB_90,EMB_91,EMB_92,EMB_93,EMB_94,EMB_95,EMB_96,EMB_97,EMB_98,EMB_99,EMB_100,EMB_101,EMB_102,EMB_103,EMB_104,EMB_105,EMB_106,EMB_107,EMB_108,EMB_109,EMB_110,EMB_111,EMB_112,EMB_113,EMB_114,EMB_115,EMB_116,EMB_117,EMB_118,EMB_119,EMB_120,EMB_121,EMB_122,EMB_123,EMB_124,EMB_125,EMB_126,EMB_127,EMB_128,FID,Image
-0.011299,-0.163347,-0.064004,-0.083378,0.09534,-0.006912,0.010633,-0.024941,0.026707,-0.091734,0.025686,-0.130647,-0.122046,-0.191781,0.092687,-0.067899,-0.00877,-0.028856,-0.058204,-0.093278,0.011021,0.026912,-0.007211,0.064022,0.104908,0.127596,0.042185,0.06438,0.03496,0.003403,0.144585,0.11891,-0.016417,0.009482,0.019327,0.046288,-0.178363,0.047265,0.098666,-0.037974,0.01941,0.053438,-0.011086,-0.180359,0.037826,0.02809,0.084287,-0.014367,-0.107669,0.045753,-0.066266,0.1582,0.188925,-0.097891,0.060202,0.082954,0.009826,0.036557,0.081004,-0.076627,0.127154,-0.155282,-0.116125,0.223763,0.136793,-0.00084,0.132377,-0.024818,-0.070457,-0.032243,0.0041,-0.137933,0.045363,-0.15237,-0.044698,-0.00921,-0.0755,0.085435,-0.161787,-0.020893,-0.089122,0.062921,0.007948,0.069826,0.005523,-0.095655,0.088132,-0.103695,-0.083692,-0.039127,0.032243,-0.016231,-0.2125,0.013929,0.166168,-0.065053,-0.162373,-0.059587,-0.078002,-0.005739,0.019059,-0.021141,-0.015125,0.02455,-0.013359,0.131102,0.004867,0.019986,0.076637,-0.114053,-0.097305,0.060274,0.076112,0.095444,0.1184,0.076429,-0.076194,-0.013759,0.000245,0.058281,0.109532,0.011048,0.049825,0.013346,0.0603,-0.20182,0.101947,-0.03699,30,./image\30
0.056079,-0.084826,-0.059775,-0.103848,-0.06968,0.088546,-0.065553,-0.101915,-0.010301,-0.096058,-0.042474,-0.019663,-0.091542,-0.085129,0.008145,-0.004193,0.156488,-0.07122,0.053055,0.014802,0.034412,0.010797,-0.175289,-0.036665,0.052156,0.0299,-0.0771,0.143506,0.002481,0.028073,0.131374,0.120313,-0.050882,-0.035177,-0.052407,0.015769,-0.122102,0.014994,0.097877,-0.002614,0.036966,0.039944,-0.002002,-0.217958,0.142932,0.021886,0.132512,0.11257,-0.136468,0.088424,-0.044501,0.085924,0.121275,-0.075437,0.032376,-0.023672,-0.097555,-0.046212,0.150032,-0.033698,0.114962,-0.07223,-0.000042,0.138903,0.04377,0.086274,0.194362,-0.011351,0.007262,-0.109347,-0.005804,-0.161077,0.102561,-0.111583,-0.108519,0.099641,0.027634,0.018308,0.032962,-0.047358,-0.110933,-0.014812,-0.087225,0.074719,0.09023,-0.101916,0.108292,-0.120553,0.023158,0.080336,0.069188,0.026733,-0.014885,0.047864,0.110838,-0.000801,0.022589,0.094062,-0.178372,0.103481,0.146172,0.025544,0.093115,-0.041952,-0.132694,0.110144,-0.076066,0.128807,-0.0499,-0.029949,-0.09402,0.11275,0.057804,-0.020195,0.02361,-0.024635,-0.15442,0.103433,-0.052912,-0.032592,0.004251,0.122984,0.078148,0.081646,0.170084,-0.142883,0.072521,-0.093121,30,./image\30
0.067486,-0.13774,-0.2694,0.046368,-0.081849,-0.095437,-0.028148,-0.12526,-0.091234,0.093592,-0.208332,-0.04053,-0.048097,-0.145271,0.096858,0.074401,0.033792,0.016294,-0.035015,-0.126861,-0.063397,0.01676,-0.15082,0.037895,0.091722,0.085398,-0.027638,0.11672,-0.066535,0.000162,0.174536,0.084698,0.008689,0.085209,0.057097,-0.030724,-0.126514,-0.010634,0.055678,-0.040426,-0.068358,0.111445,0.081238,-0.067402,0.090877,-0.020497,0.121124,0.182266,-0.150136,0.01757,-0.014063,-0.026193,-0.047959,0.070519,0.099398,0.082997,-0.067596,0.013741,0.056776,-0.124486,-0.021116,-0.045977,-0.146722,0.144603,0.153631,0.012017,-0.062198,-0.004579,-0.032284,-0.114638,0.115795,-0.179112,0.067634,-0.099487,-0.011859,0.009758,-0.013706,-0.004928,0.026039,-0.098455,0.021825,-0.077725,-0.041243,0.175981,0.102039,-0.222789,0.046867,-0.041515,-0.012327,0.042233,0.003243,-0.105901,-0.07711,0.014339,0.018874,-0.022678,0.010181,0.030002,-0.053457,0.079602,0.042877,0.092651,-0.034776,-0.050359,-0.083316,-0.015625,-0.042854,0.032019,-0.032196,-0.075961,-0.034236,0.113158,-0.028864,-0.00158,0.041378,0.024575,-0.051173,0.078697,-0.050553,-0.000639,0.187792,-0.009276,0.081198,0.140394,0.071038,-0.186783,0.062932,-0.070515,31,./image\31
0.111542,-0.064575,-0.156072,0.056257,-0.127649,-0.041704,-0.041794,-0.082368,-0.085422,0.065621,-0.257294,0.026839,-0.028053,-0.110663,0.089329,0.088458,0.071846,-0.026838,-0.016079,-0.033394,-0.055158,0.049192,-0.13399,0.017395,0.120131,0.061785,-0.030452,0.125916,0.02983,0.030709,0.129671,0.008444,-0.038298,-0.014551,0.058278,-0.032367,-0.153268,-0.107859,0.081207,0.039451,-0.159942,0.117722,0.038681,-0.0299,0.065666,0.036625,0.081409,0.140377,-0.250407,0.063825,-0.038038,0.027156,0.011287,0.127057,0.091874,-0.025814,-0.038807,0.036753,0.030843,-0.045876,0.022604,-0.160206,-0.005447,0.054281,0.129611,-0.008369,-0.023021,-0.001412,-0.099654,-0.126169,0.083902,-0.098148,0.070702,-0.09161,0.057065,0.061779,0.038399,0.091597,0.127598,-0.02612,-0.000562,-0.047173,-0.059295,0.089405,0.077023,-0.228967,-0.036016,-0.19129,-0.006012,0.007327,0.044805,-0.070973,-0.137591,-0.044699,-0.041461,0.036279,-0.085981,0.020901,-0.082928,-0.023615,0.09163,0.168872,0.003567,-0.022672,-0.122461,-0.039779,-0.157738,0.014092,-0.01703,-0.083812,-0.026834,0.134179,0.073585,-0.060252,0.080593,0.019122,-0.07957,0.08355,-0.023228,0.013587,0.187872,-0.089709,0.069439,0.037955,0.084168,-0.130546,0.059343,-0.093272,31,./image\31
0.068382,-0.084658,-0.166615,0.044479,-0.017387,0.024628,-0.067295,-0.041085,-0.008072,-0.05584,-0.110118,0.03452,-0.012324,-0.217265,0.028972,-0.011183,0.085121,-0.083384,-0.010331,0.063663,-0.112103,0.079875,-0.265346,0.051248,-0.022787,0.131127,-0.017297,0.126081,0.022898,-0.022056,0.212097,0.045828,-0.053341,-0.122953,-0.03114,-0.024645,-0.166464,-0.009604,0.078454,0.116866,-0.096606,0.061273,0.024276,-0.104652,0.009099,-0.015683,0.091425,0.17017,-0.129353,0.060196,0.058032,0.018555,0.079728,0.055023,0.06989,0.00736,-0.034458,-0.084903,0.055354,-0.018841,-0.037187,-0.156979,0.008986,0.137817,0.114567,0.049224,0.070282,-0.03899,-0.034221,-0.122935,0.004632,-0.212399,0.072045,-0.047732,0.035333,0.115436,-0.02747,0.178085,-0.032962,0.008509,-0.074548,-0.063524,-0.093686,0.069524,0.099161,-0.153982,0.00641,-0.079451,-0.020292,0.088448,0.118822,-0.126026,-0.088538,-0.089613,0.007479,0.063207,-0.027219,0.011102,-0.017753,-0.030683,0.016559,0.05491,0.145417,0.026004,-0.083388,-0.023757,-0.032602,0.135537,0.050008,-0.15603,0.044478,0.053184,-0.013816,0.016598,0.073638,0.030823,-0.126817,0.16244,0.046395,-0.03342,0.114548,-0.098242,-0.007087,0.052801,0.057679,-0.164234,-0.071571,-0.097936,31,./image\31
-0.001451,-0.03599,-0.235913,0.063045,-0.057815,-0.088994,-0.038146,-0.098448,-0.074184,0.041268,-0.131067,0.007024,0.0251,-0.170826,0.124572,0.120092,0.101909,-0.003918,0.034313,-0.112439,-0.151906,-0.013301,-0.145155,0.02219,-0.030239,0.012857,0.053024,0.15981,-0.051716,0.020747,0.099887,0.072806,0.06413,0.066576,0.030725,-0.035713,-0.10626,-0.115438,0.064809,-0.065643,-0.083621,0.021507,-0.029746,0.049472,0.091959,-0.073814,0.075281,0.04113,-0.039885,0.003794,0.044991,-0.026369,-0.105352,0.11914,0.04343,0.140654,-0.099739,-0.081147,0.028322,-0.049756,-0.069285,-0.024359,-0.05191,0.089747,0.177952,-0.008005,-0.04703,-0.016324,-0.049278,-0.095686,0.018841,-0.145554,0.097156,-0.072043,0.096635,0.101566,-0.033309,0.004091,0.040207,-0.119666,0.040764,0.054355,-0.108201,0.095439,0.144256,-0.259251,-0.019406,-0.044416,-0.122735,0.067967,-0.008461,-0.035626,-0.112337,-0.091755,-0.081293,-0.021297,-0.062267,-0.002444,-0.062404,0.051462,-0.034977,0.120479,-0.004466,-0.035567,-0.002178,0.030806,-0.062288,0.08542,-0.0652,-0.141861,-0.028821,0.145362,-0.112869,-0.043068,0.040619,0.074424,0.029115,0.017194,-0.054848,0.077553,0.184741,-0.094936,0.163158,0.152946,0.111919,-0.2097,0.023998,-0.02723,31,./image\31
0.057617,-0.012321,-0.198862,0.003695,-0.071054,0.040352,-0.090004,-0.089317,-0.080178,0.071324,-0.105138,0.099827,0.031658,-0.190415,0.121476,0.158847,0.076921,-0.033433,0.044539,-0.025389,-0.103517,0.023939,-0.18865,0.011724,-0.016675,0.059052,-0.073445,0.166643,0.008482,0.010899,0.18507,-0.021513,0.001138,-0.057174,0.035015,-0.047821,-0.102601,-0.038039,0.132091,0.079647,-0.116363,0.083132,0.098577,-0.048488,0.058206,-0.025673,0.096571,0.131874,-0.087763,0.058291,-0.027241,-0.003451,0.013971,0.16143,0.028486,0.024367,-0.081667,-0.034902,0.138741,-0.001148,-0.007928,-0.101399,-0.015945,0.078551,0.163389,-0.037309,0.007154,0.002064,-0.093048,-0.121594,-0.019862,-0.109126,0.04477,-0.03768,0.061058,0.130648,0.03824,0.11486,0.034993,-0.034303,-0.046646,-0.075434,-0.142491,0.061884,0.092391,-0.262639,-0.057697,-0.071845,-0.085644,0.034985,0.049262,-0.109225,-0.061275,-0.138001,-0.03755,-0.002497,-0.111023,0.01456,-0.060593,-0.035231,0.060284,0.065147,0.039151,-0.010859,-0.115198,0.046259,-0.116929,0.049206,-0.006798,-0.07324,0.069942,0.126326,-0.056104,-0.026485,0.0852,0.024546,-0.061666,0.056295,-0.025614,0.078456,0.138047,-0.127653,0.130662,0.114548,0.105161,-0.200543,0.074754,-0.060932,31,./image\31
-0.031656,-0.080444,-0.216579,-0.091089,0.030226,0.00412,0.033356,-0.088744,-0.006161,-0.006682,0.056514,-0.035742,0.047337,-0.093878,0.11978,0.179489,0.036738,-0.196758,-0.014378,-0.125365,0.017671,0.071631,-0.071778,0.032061,0.070249,0.049663,0.170187,0.071369,0.072489,0.036309,0.020455,0.051218,0.184237,-0.044955,0.146863,0.096997,-0.173485,0.007928,0.148,0.051051,-0.025335,0.038951,-0.092061,-0.202046,-0.072861,-0.170862,-0.086319,-0.030432,-0.020681,-0.065518,0.051421,0.080574,0.044363,-0.043535,0.1319,0.013209,0.032404,-0.012095,0.044739,-0.131164,-0.022932,-0.141287,-0.064208,-0.025841,0.116108,-0.044473,0.11566,0.086897,-0.152743,-0.025871,0.026123,-0.018672,0.057169,-0.132235,0.051105,0.082045,0.080948,0.127772,-0.021187,-0.080441,-0.111784,0.240824,-0.083398,-0.016975,0.00717,-0.017251,-0.035336,-0.044601,-0.06156,0.019614,0.142771,0.074627,0.03223,0.004401,-0.008229,0.037385,-0.125942,0.069987,-0.129743,0.038168,0.017244,-0.091194,-0.009548,0.001231,0.026963,-0.024088,0.041119,0.065421,0.083576,0.050476,-0.046965,0.057752,0.095224,-0.022726,0.094927,-0.047327,0.054887,0.060191,0.12019,0.076746,0.100371,0.047492,0.151125,-0.023763,0.240236,-0.023133,0.0404,-0.028569,32,./image\32
0.080183,-0.114621,-0.136585,-0.175025,-0.066344,-0.001638,-0.001543,-0.108853,0.002866,0.023783,0.04677,0.002144,-0.014684,-0.131663,0.037621,0.152657,0.092027,-0.148431,0.075127,-0.097304,-0.004185,0.103469,-0.036365,0.064211,0.136615,0.040502,0.203449,0.068943,0.127638,0.004655,-0.003497,0.069791,0.170867,-0.0553,0.076182,0.092078,-0.182158,0.09919,0.125873,0.077255,-0.087483,0.030947,-0.081498,-0.152272,-0.020897,-0.136508,-0.093877,-0.028223,0.020826,-0.100511,0.072692,0.02346,0.042841,-0.048604,0.097086,0.026518,-0.023263,0.059801,-0.021282,-0.100993,0.01288,-0.123106,-0.103757,-0.011353,0.156257,0.021605,0.139557,0.116972,-0.10829,-0.055158,-0.062829,0.001695,0.074301,-0.145429,0.045736,0.029266,0.012391,0.058793,0.016255,-0.092043,-0.109303,0.206901,-0.038477,0.025732,-0.065236,-0.014964,0.010507,-0.090094,-0.043939,0.018594,0.168835,0.098933,0.036879,-0.025851,0.053238,-0.004569,-0.133326,0.03031,-0.071545,0.026923,0.070523,-0.022428,0.036192,-0.010708,-0.010063,0.000936,-0.0201,0.058569,0.056569,-0.113281,-0.038079,0.023873,0.079684,-0.017162,0.119638,0.023487,0.002663,0.16354,0.167246,0.111761,0.03941,0.085676,0.09693,0.03338,0.259639,-0.040587,0.032992,-0.069045,32,./image\32
-0.004575,-0.085555,-0.19845,-0.1037,0.03115,-0.005042,0.049135,-0.110513,-0.000316,-0.001495,0.0374,-0.02747,0.046098,-0.079333,0.144634,0.152504,0.027779,-0.199239,-0.032826,-0.113927,0.021777,0.06019,-0.040478,0.040668,0.056648,0.044996,0.163918,0.051392,0.059221,0.038454,0.023949,0.030373,0.154564,-0.026444,0.121555,0.130601,-0.19557,-0.01853,0.128445,0.041087,-0.031802,0.031961,-0.070795,-0.202303,-0.06806,-0.165167,-0.079516,-0.034328,-0.038526,-0.06501,0.069431,0.042212,0.018092,-0.068618,0.115088,-0.011174,0.007461,0.021874,0.058304,-0.152861,-0.055243,-0.156988,-0.068335,-0.028796,0.118599,-0.052837,0.091989,0.076428,-0.151209,-0.008879,0.028732,-0.022927,0.099004,-0.163313,0.039505,0.073205,0.079386,0.103743,-0.052768,-0.090115,-0.131432,0.249804,-0.071669,-0.007609,-0.019122,-0.023351,-0.017995,-0.047938,-0.040789,0.021193,0.167712,0.066874,0.022345,0.001083,-0.011033,0.034893,-0.119283,0.065519,-0.116742,0.062061,0.018729,-0.087752,0.007383,0.006853,0.015352,-0.040403,0.063753,0.071642,0.096481,0.041041,-0.040985,0.062755,0.100841,-0.00842,0.145178,-0.043278,0.074991,0.077744,0.133387,0.05899,0.103722,0.046768,0.150127,-0.030881,0.214737,-0.056809,0.032974,-0.02478,32,./image\32
0.004014,-0.148673,-0.197543,-0.104755,0.076919,-0.033036,0.062625,-0.034423,0.011497,0.001848,0.041922,-0.088287,0.0364,-0.169267,0.077078,0.198686,0.026818,-0.190808,-0.057352,-0.160073,0.045233,0.075639,-0.013347,-0.004351,0.038413,0.022907,0.104636,0.065381,0.077436,0.050612,-0.009477,-0.011079,0.124796,-0.036133,0.171918,0.074756,-0.125608,0.044943,0.118498,0.062873,-0.053225,0.062353,0.00817,-0.148967,-0.079877,-0.13336,-0.050955,0.007549,-0.046861,-0.106209,0.061335,0.048521,-0.057886,0.002511,0.030948,-0.001965,0.018739,0.033027,0.01413,-0.140103,-0.058351,-0.13705,-0.115706,0.004234,0.107988,0.029463,0.074561,0.145929,-0.122058,-0.056597,0.011848,-0.000524,-0.013655,-0.185183,0.091279,0.137,0.075854,0.169502,-0.098332,-0.091088,-0.172411,0.227594,-0.055169,-0.042995,-0.05382,-0.113488,-0.008749,-0.081357,-0.091513,0.037135,0.167482,0.001514,0.041501,-0.001138,-0.054838,0.040557,-0.121062,0.012026,-0.086375,0.065159,0.032373,-0.11182,-0.001696,0.036078,-0.014448,0.044474,0.030647,-0.002877,0.069694,0.087032,0.034226,0.020193,0.094817,-0.028623,0.133312,-0.026397,0.048179,0.054313,0.056973,-0.01155,0.138817,0.055921,0.116065,0.021887,0.180004,-0.109512,-0.041085,-0.060875,32,./image\32
-0.03157,-0.098072,-0.10128,-0.116772,0.046279,-0.00179,0.080619,-0.11532,0.02802,-0.038401,0.049988,-0.069006,-0.002128,-0.041093,0.069398,0.148677,0.086575,-0.172242,-0.036611,-0.185217,-0.047097,0.107617,-0.079119,-0.062165,0.11167,0.065314,0.220318,0.039865,0.018312,0.030493,-0.002944,0.087471,0.173586,-0.09021,0.143298,0.097974,-0.118061,0.021788,0.094142,0.010609,-0.025698,-0.04447,-0.212803,-0.149083,-0.035387,-0.194431,-0.112262,-0.057886,0.010805,-0.031341,0.046072,0.033981,0.009973,-0.109174,0.135322,-0.011285,0.069672,-0.034236,0.004208,-0.163497,-0.010174,-0.172339,-0.033749,0.014071,0.089436,-0.013276,0.093991,0.074048,-0.108011,-0.004787,-0.016515,-0.029482,0.048669,-0.167273,0.084984,0.04408,0.036128,0.092712,-0.006257,-0.045481,-0.144397,0.240196,-0.10373,0.02512,0.02354,-0.001852,-0.011006,-0.111607,-0.061547,0.052123,0.115464,0.052648,0.028707,-0.056799,-0.014092,0.055608,-0.098708,0.127311,-0.102591,0.006298,0.011236,-0.007275,-0.023715,-0.072726,0.06596,0.037864,-0.02415,0.062524,0.086551,-0.00437,-0.117451,0.089116,0.109562,-0.03083,0.093765,0.018592,0.054585,0.02457,0.051072,0.092044,0.096413,0.033115,0.127479,-0.008783,0.225679,-0.015641,-0.024383,-0.003209,32,./image\32
0.032316,-0.164949,-0.121834,-0.127171,-0.019157,-0.064142,0.084306,-0.124453,-0.025957,-0.007119,0.026184,-0.094043,0.040275,-0.081507,0.054892,0.168802,0.104468,-0.174803,0.019373,-0.132576,-0.019441,0.091158,-0.075262,-0.00665,0.137939,0.060951,0.193397,0.040339,0.109419,0.021013,-0.030614,0.084164,0.148361,-0.077224,0.12313,0.112378,-0.191589,0.098627,0.102893,0.011966,-0.000198,0.027477,-0.169147,-0.146473,-0.00523,-0.194825,-0.10589,-0.003596,-0.023487,-0.102102,0.046126,0.074457,-0.03862,-0.082955,0.095843,-0.002958,0.047603,0.036446,0.008733,-0.12517,0.032158,-0.176792,-0.081309,0.002618,0.068541,0.014735,0.140659,0.039657,-0.096322,-0.02424,-0.029819,-0.039782,0.0464,-0.168033,0.083464,0.012815,0.000017,0.080498,0.008717,-0.098837,-0.095059,0.231863,-0.101424,-0.000612,-0.029435,-0.024172,0.00607,-0.159861,-0.068806,0.028625,0.13245,0.094392,0.048272,-0.013418,-0.010992,0.020308,-0.080677,0.058417,-0.113434,0.040548,0.019793,0.013022,-0.00931,-0.036661,0.062221,0.036282,0.000851,0.041143,0.045443,-0.002633,-0.095807,0.087919,0.131065,-0.050932,0.070916,-0.008881,0.01131,0.046211,0.020992,0.077259,0.094974,0.103129,0.089517,-0.008098,0.228741,0.015132,-0.017301,-0.078282,32,./image\32
-0.01766,-0.063059,-0.229736,-0.11956,-0.026232,0.024689,0.054783,-0.112083,-0.056694,0.033413,0.029829,-0.030337,0.01841,-0.07699,0.143621,0.17187,0.044952,-0.20328,-0.012662,-0.137827,0.058591,0.041504,-0.049085,0.04353,0.089264,0.025441,0.123587,0.065309,0.080705,0.066517,0.02553,0.031797,0.140644,-0.007446,0.172476,0.085782,-0.202988,0.006566,0.131389,0.030155,-0.04651,0.052621,-0.071061,-0.17093,-0.03,-0.171204,-0.066242,0.009675,-0.037519,-0.089962,0.04226,0.072671,0.025196,-0.039403,0.095116,0.02548,0.006907,0.021635,0.048567,-0.134007,-0.026994,-0.098298,-0.079129,-0.030386,0.122054,-0.055626,0.090131,0.090475,-0.152537,-0.025962,0.044563,0.01381,0.094318,-0.153851,0.01426,0.058328,0.097545,0.093589,-0.023163,-0.086915,-0.10693,0.238926,-0.101399,-0.020734,-0.020168,-0.046243,-0.01827,-0.078133,-0.040958,-0.003764,0.15911,0.076076,0.027463,0.033867,0.015539,0.045203,-0.076148,0.068475,-0.107761,0.077579,0.046009,-0.093368,-0.009216,0.045365,0.007651,-0.047135,0.050516,0.048663,0.103895,0.048304,-0.069451,0.030631,0.120604,-0.011357,0.089227,-0.065516,0.082,0.099268,0.107402,0.07236,0.118075,0.099263,0.160503,-0.015971,0.21364,-0.017205,0.051825,-0.072982,32,./image\32
-0.017848,-0.076866,-0.251448,-0.116638,0.013331,0.05614,0.052893,-0.083845,-0.028453,0.067765,0.015524,0.003675,0.002935,-0.127178,0.131184,0.220523,0.005375,-0.196335,-0.008939,-0.130712,0.037019,0.06561,-0.024911,0.083972,0.076784,0.061599,0.142028,0.044813,0.092905,0.058879,0.019902,0.004453,0.134629,-0.026532,0.130649,0.083354,-0.192294,0.06412,0.122662,0.051648,-0.029243,0.040573,-0.019208,-0.173705,-0.016468,-0.148086,-0.064131,-0.004186,-0.020963,-0.091887,0.008522,0.053746,0.073245,-0.021849,0.051672,-0.00557,-0.003223,0.048676,0.073782,-0.149667,-0.072764,-0.088202,-0.130853,-0.010717,0.126823,-0.055371,0.116841,0.082837,-0.139812,-0.043624,0.048291,0.000591,0.074715,-0.113719,0.027393,0.031362,0.081025,0.148668,-0.032767,-0.073236,-0.128931,0.18354,-0.104123,-0.060647,-0.062428,-0.017206,-0.005439,-0.026314,-0.059177,0.010423,0.184831,0.031383,0.047545,-0.000203,0.029292,0.017262,-0.102095,0.037026,-0.117207,0.090032,0.021249,-0.117682,-0.004505,0.052967,-0.032482,-0.044435,0.050876,0.006741,0.095741,0.095854,-0.039062,0.054369,0.115053,0.01913,0.094722,-0.069425,0.026402,0.092082,0.123938,0.055886,0.10713,0.05627,0.142876,0.009111,0.200763,-0.04981,0.126298,-0.042115,32,./image\32
-0.009589,-0.089721,-0.186206,-0.096006,0.025151,0.030384,0.018152,-0.077256,0.001373,-0.027166,0.024555,-0.015078,0.017399,-0.071313,0.067254,0.199565,0.090272,-0.166398,0.015025,-0.125487,-0.014423,0.111168,-0.102166,-0.060811,0.119263,0.07071,0.190698,0.046131,0.04635,0.006293,0.011232,0.106723,0.210207,-0.087215,0.056648,0.114929,-0.115991,0.05206,0.108915,-0.004085,0.012241,0.028377,-0.187244,-0.193306,-0.012857,-0.138731,-0.121412,-0.006436,0.004822,-0.023644,0.0404,0.100942,0.028055,-0.069341,0.162111,0.028869,-0.005864,-0.052294,0.098377,-0.106762,0.020338,-0.157413,-0.055908,0.038662,0.142235,-0.069648,0.12408,0.044413,-0.145148,-0.044595,-0.015891,-0.007021,-0.006841,-0.102482,0.122187,0.032768,0.020232,0.119471,-0.001941,-0.052458,-0.153222,0.22264,-0.124912,0.018359,0.037214,-0.018061,-0.051684,-0.097289,-0.093747,-0.010717,0.083733,0.076372,0.066917,-0.043086,-0.000138,-0.010135,-0.090513,0.092619,-0.114469,0.030342,0.024273,-0.044076,-0.054145,-0.061021,-0.010587,0.036784,-0.025969,0.058866,0.04314,0.048573,-0.117254,0.115123,0.096932,-0.042769,0.093697,0.011975,0.015126,0.027995,0.016238,0.108492,0.12087,0.027121,0.155021,0.008453,0.211348,-0.021478,0.025562,0.014847,32,./image\32
-0.023482,-0.080534,-0.221924,-0.135159,-0.002969,0.068648,0.063433,-0.110538,-0.020942,0.059849,0.00839,-0.018771,-0.004613,-0.098122,0.12076,0.219257,0.03813,-0.20222,0.026027,-0.132703,0.050232,0.034182,-0.06806,0.057024,0.106265,0.079009,0.162305,0.0489,0.046013,0.084052,0.022424,0.044736,0.151,-0.016512,0.115963,0.079492,-0.140364,0.067279,0.173374,0.067773,-0.028181,0.034584,-0.097463,-0.182106,-0.023784,-0.127523,-0.119034,0.017749,-0.001868,-0.111305,0.015362,0.069112,0.046019,-0.027397,0.101538,0.009993,0.007817,0.001407,0.105534,-0.09536,-0.016946,-0.090491,-0.096032,-0.034921,0.12553,-0.063901,0.112233,0.070258,-0.146301,-0.02008,0.047118,0.025249,0.079942,-0.116667,0.044802,0.03702,0.077821,0.129527,-0.016688,-0.031637,-0.150032,0.187593,-0.120718,-0.038533,-0.068843,0.000524,-0.035241,-0.068383,-0.056355,0.007047,0.169308,0.038238,0.033323,0.000071,0.026472,0.019521,-0.077336,0.063039,-0.130492,0.089677,0.063438,-0.117099,-0.046882,0.021834,-0.040553,-0.039282,-0.002242,-0.019171,0.089545,0.09206,-0.063801,0.003629,0.110914,-0.029833,0.094699,-0.062084,0.014056,0.089119,0.093038,0.094833,0.119558,0.070527,0.146289,-0.031567,0.161821,0.007902,0.134141,-0.056683,32,./image\32
